Price,SquareFootage,BackyardSpace,CrimeRate,Fireplace,Garage,Fireplace_Present,Garage_Present,constant
447702.5196,1314.29,614.58,7.08,No,Yes,0,1,1
339933.3714,838.11,599.05,5.5,Yes,No,1,0,1
238883.7761,1554.26,294.83,58.82,No,No,0,0,1
580161.3982,2166.0,861.6,53.96,Yes,No,1,0,1
280964.1246,1078.54,674.21,35.41,No,Yes,0,1,1
267189.6762,1676.08,800.64,15.08,No,No,0,0,1
128597.2572,848.39,42.21,58.47,Yes,Yes,1,1,1
375822.6095,1204.28,327.57,40.12,No,No,0,0,1
734718.2092,1625.08,623.39,11.46,No,No,0,0,1
177565.4235,676.73,51.05,31.93,Yes,No,1,0,1
458236.3894,648.6,472.46,2.51,No,No,0,0,1
146907.4989,837.14,591.95,37.98,No,No,0,0,1
173956.117,1117.45,85.43,0.62,No,Yes,0,1,1
193380.8159,889.66,122.05,17.91,No,Yes,0,1,1
163561.6621,638.87,418.58,22.36,No,Yes,0,1,1
500296.9494,1221.08,866.35,8.31,No,Yes,0,1,1
239730.0695,1403.92,689.47,17.79,Yes,No,1,0,1
457222.6993,938.87,333.4,24.16,No,No,0,0,1
287015.2723,1674.51,394.53,49.99,No,No,0,0,1
585482.7727,1431.56,277.35,54.02,No,Yes,0,1,1
343701.8081,1147.95,190.36,1.1,Yes,No,1,0,1
191467.3252,550.0,802.1,17.39,No,No,0,0,1
99606.59665,550.0,571.64,54.01,No,No,0,0,1
428629.7674,1672.6,744.28,11.36,No,No,0,0,1
435573.3916,1946.01,988.21,13.96,No,No,0,0,1
442287.2356,1183.17,508.0,36.09,No,No,0,0,1
454502.9972,922.04,252.12,20.59,No,No,0,0,1
408496.2329,1275.35,718.87,2.33,Yes,No,1,0,1
190524.11,864.67,893.85,50.87,Yes,Yes,1,1,1
251081.8918,550.0,55.88,43.24,No,No,0,0,1
522258.1523,1135.51,1130.04,34.76,No,Yes,0,1,1
267385.6889,718.96,786.18,44.73,Yes,Yes,1,1,1
381476.7155,1216.64,706.24,0.11,No,No,0,0,1
254588.0358,1581.07,885.17,25.67,No,No,0,0,1
491609.262,1819.02,531.05,37.73,Yes,No,1,0,1
281771.1895,1534.65,1016.86,31.14,No,Yes,0,1,1
212778.75,550.0,518.19,52.16,No,No,0,0,1
402903.701,1530.65,279.94,28.18,No,No,0,0,1
640803.1033,1599.75,802.63,23.38,No,Yes,0,1,1
110357.4044,917.22,824.55,43.24,Yes,Yes,1,1,1
262996.8434,1793.09,590.12,21.67,No,No,0,0,1
212264.3216,692.45,733.19,6.93,No,No,0,0,1
348766.8704,1607.44,540.91,30.53,No,No,0,0,1
245033.0932,693.51,122.93,35.38,Yes,No,1,0,1
291864.0579,1371.17,539.34,33.51,No,No,0,0,1
156066.8081,550.0,428.74,27.83,Yes,No,1,0,1
317391.1596,1274.45,313.79,3.74,No,No,0,0,1
255381.687,1254.08,552.58,16.5,No,Yes,0,1,1
677502.42,1635.4,857.57,10.9,Yes,Yes,1,1,1
280959.6153,1450.45,624.96,16.79,Yes,No,1,0,1
370193.4112,836.16,122.89,64.91,No,No,0,0,1
255525.2587,1074.67,779.04,20.57,No,No,0,0,1
184014.233,1151.89,782.58,70.69,No,No,0,0,1
419409.281,1304.8,607.91,2.91,No,No,0,0,1
571365.9853,1476.04,393.1,68.22,No,Yes,0,1,1
173014.2408,1146.31,564.3,55.74,No,No,0,0,1
277525.919,695.15,152.02,13.98,Yes,Yes,1,1,1
339707.7197,2024.4,689.65,24.58,No,No,0,0,1
227731.0587,774.52,225.48,60.59,No,No,0,0,1
263032.174,1112.35,858.86,8.25,Yes,No,1,0,1
300545.6297,786.76,264.36,22.98,Yes,Yes,1,1,1
382450.2242,550.0,507.76,87.84,No,Yes,0,1,1
261979.9442,918.9,403.11,48.74,No,No,0,0,1
285859.5581,1128.41,830.4,39.67,No,Yes,0,1,1
182601.1792,550.0,637.83,26.0,Yes,Yes,1,1,1
186732.3028,554.97,749.92,8.98,No,No,0,0,1
530379.033,970.36,688.02,51.9,No,Yes,0,1,1
332210.8691,1365.23,127.35,1.01,No,Yes,0,1,1
136195.1048,550.0,315.86,36.12,No,No,0,0,1
407233.324,550.0,671.69,30.57,No,Yes,0,1,1
126350.2557,550.0,540.45,21.68,No,Yes,0,1,1
488847.3307,1049.45,1036.44,59.32,No,No,0,0,1
241383.5785,550.0,697.67,13.41,No,Yes,0,1,1
99936.5567,563.33,268.21,6.64,No,Yes,0,1,1
312273.7125,666.52,773.56,47.59,No,Yes,0,1,1
181429.723,767.75,457.76,11.5,No,Yes,0,1,1
342213.898,964.76,267.62,7.92,Yes,No,1,0,1
289920.2097,839.98,770.73,24.32,No,No,0,0,1
379183.5131,617.91,1047.74,7.02,No,Yes,0,1,1
482617.6292,853.76,533.83,5.13,No,Yes,0,1,1
176290.8751,580.3,59.3,4.45,No,Yes,0,1,1
160035.8175,1092.71,576.81,52.48,No,No,0,0,1
209297.3314,641.81,26.55,12.78,No,Yes,0,1,1
373959.1605,805.99,418.21,12.08,No,No,0,0,1
417832.9095,1127.89,511.23,56.71,Yes,No,1,0,1
303131.7829,838.01,528.53,39.56,No,Yes,0,1,1
518283.6632,765.43,807.09,16.74,No,Yes,0,1,1
196530.6017,1087.36,1052.69,16.0,No,No,0,0,1
148202.4455,550.0,713.41,41.03,No,No,0,0,1
229348.9249,1197.83,243.29,62.44,No,No,0,0,1
392054.2836,815.17,365.5,9.41,No,No,0,0,1
176391.7665,1002.49,354.22,44.61,No,Yes,0,1,1
243330.2826,618.45,747.35,50.59,No,Yes,0,1,1
495124.7829,1059.29,616.14,17.83,No,Yes,0,1,1
146256.3008,631.07,639.68,37.98,No,Yes,0,1,1
241788.0642,580.77,384.16,55.34,No,Yes,0,1,1
322815.7941,1055.34,671.96,24.08,No,Yes,0,1,1
402125.0531,1022.97,99.39,43.53,Yes,No,1,0,1
278796.2627,550.0,290.39,63.27,No,No,0,0,1
648483.851,1494.81,584.94,14.74,No,No,0,0,1
431617.4945,1391.97,677.48,14.8,No,No,0,0,1
682259.8491,715.39,808.25,28.35,Yes,No,1,0,1
304336.8266,773.47,106.19,19.55,Yes,No,1,0,1
253480.6175,1119.46,828.44,26.99,No,No,0,0,1
344318.0144,2089.87,496.28,39.12,No,No,0,0,1
369014.675,1115.69,244.51,19.22,No,Yes,0,1,1
374546.7069,1433.79,760.96,31.27,No,Yes,0,1,1
334482.7915,1789.32,960.32,21.04,No,No,0,0,1
328549.876,550.0,234.87,58.21,No,Yes,0,1,1
465682.7256,1501.99,386.3,38.35,Yes,Yes,1,1,1
131801.5547,1153.1,369.2,17.98,No,No,0,0,1
171058.31,628.51,500.23,11.88,Yes,No,1,0,1
173633.0734,550.0,447.52,24.37,No,Yes,0,1,1
378964.0034,1303.0,436.63,21.75,No,No,0,0,1
453458.35,1412.25,777.83,24.89,No,Yes,0,1,1
400419.9643,1212.45,702.27,27.09,No,No,0,0,1
526160.6607,1436.65,826.36,22.42,No,No,0,0,1
360219.5148,1056.76,420.14,38.95,No,No,0,0,1
294272.5689,1601.42,873.92,71.18,No,No,0,0,1
517017.3736,1458.01,360.62,42.61,No,No,0,0,1
95433.65204,550.0,615.37,53.65,No,Yes,0,1,1
253190.5315,1121.1,437.81,43.68,No,Yes,0,1,1
280736.3999,897.88,292.13,10.98,No,No,0,0,1
314442.0345,1538.81,624.72,17.4,No,Yes,0,1,1
437663.5699,708.17,637.63,59.67,Yes,Yes,1,1,1
485272.1414,1909.91,624.88,23.62,No,Yes,0,1,1
407645.5491,762.09,703.08,35.11,No,No,0,0,1
534702.9622,1065.79,477.23,23.03,No,Yes,0,1,1
198687.8753,1413.38,380.84,36.26,No,No,0,0,1
434388.6594,851.92,558.47,12.62,Yes,No,1,0,1
431823.3071,2120.93,868.57,22.37,No,No,0,0,1
205001.7894,550.0,468.29,7.65,No,No,0,0,1
205791.8109,781.03,311.18,31.48,No,Yes,0,1,1
371156.6215,1331.5,355.76,41.94,No,Yes,0,1,1
426660.6039,842.83,470.72,3.32,No,No,0,0,1
218798.9246,550.0,307.22,51.18,No,No,0,0,1
288091.6363,1179.79,348.42,19.98,Yes,Yes,1,1,1
204872.0204,961.63,328.41,51.92,No,Yes,0,1,1
657127.9763,1761.18,48.26,15.11,No,No,0,0,1
200723.3825,791.03,649.05,40.72,No,Yes,0,1,1
348528.6559,816.72,713.46,18.06,Yes,Yes,1,1,1
430986.6528,1290.08,545.48,40.42,Yes,No,1,0,1
132716.068,550.0,479.38,11.91,No,No,0,0,1
185130.3115,550.0,710.84,35.57,No,No,0,0,1
220975.2677,550.0,699.71,32.22,No,Yes,0,1,1
163050.2762,1045.42,756.05,4.95,No,No,0,0,1
186999.0163,1211.47,184.46,42.06,No,No,0,0,1
525904.4053,1130.13,183.8,21.85,Yes,No,1,0,1
355199.2606,1153.92,669.68,14.18,No,No,0,0,1
143656.816,550.0,723.03,59.32,No,No,0,0,1
263709.1885,550.0,388.91,29.48,No,No,0,0,1
214391.3055,1283.06,108.24,51.64,No,No,0,0,1
191026.5823,710.7,786.11,8.59,No,Yes,0,1,1
495641.0722,2084.71,752.92,38.97,Yes,No,1,0,1
526297.9108,1226.48,426.46,25.92,No,Yes,0,1,1
153280.776,1536.79,551.39,41.68,No,No,0,0,1
494321.5561,1301.59,881.71,19.98,Yes,No,1,0,1
227381.0904,599.5,267.64,19.0,Yes,No,1,0,1
189641.8097,550.0,521.81,5.33,No,Yes,0,1,1
161515.2686,550.0,831.02,49.5,Yes,No,1,0,1
247243.8197,1580.25,388.2,65.62,No,No,0,0,1
600382.1171,1747.09,911.97,29.24,Yes,No,1,0,1
151697.7123,550.0,122.72,17.74,No,Yes,0,1,1
232339.2558,550.0,708.09,41.43,No,No,0,0,1
228188.9861,1111.01,99.59,3.98,No,Yes,0,1,1
435343.9722,550.0,323.78,23.33,No,Yes,0,1,1
112603.21,699.19,301.7,16.4,No,Yes,0,1,1
265497.8918,550.0,636.64,48.26,No,Yes,0,1,1
619118.0958,957.72,243.74,46.61,No,No,0,0,1
484760.7987,1297.6,634.47,29.19,No,No,0,0,1
177463.4998,577.32,300.27,29.07,No,No,0,0,1
194015.63,1348.9,38.59,52.42,No,Yes,0,1,1
158445.3716,550.0,332.98,68.79,No,Yes,0,1,1
269629.0388,749.09,1150.48,27.69,No,No,0,0,1
525938.1543,2084.5,151.81,44.87,No,No,0,0,1
126925.7731,550.0,286.36,53.45,Yes,No,1,0,1
105192.0811,1084.8,991.96,35.06,No,No,0,0,1
608734.7679,550.0,550.49,12.1,Yes,No,1,0,1
304735.3154,1197.9,617.49,41.0,No,No,0,0,1
300761.3612,973.77,21.96,2.2,No,No,0,0,1
353152.4661,1486.19,22.33,8.27,No,Yes,0,1,1
198495.9734,550.0,336.41,26.47,Yes,Yes,1,1,1
161003.0709,1130.17,619.97,60.37,No,No,0,0,1
376548.3196,934.16,395.8,20.65,No,No,0,0,1
155927.1016,550.0,201.22,52.54,Yes,No,1,0,1
217705.6329,550.0,187.18,31.03,Yes,No,1,0,1
221361.2166,550.0,949.48,2.48,Yes,Yes,1,1,1
504143.4412,1508.17,550.37,11.22,Yes,Yes,1,1,1
397818.3873,1112.53,646.41,68.92,Yes,Yes,1,1,1
419687.7832,1823.78,536.54,26.43,No,No,0,0,1
184673.4119,550.0,557.79,62.83,Yes,No,1,0,1
598525.1942,1497.19,122.48,22.74,No,No,0,0,1
169087.4955,630.08,442.2,36.62,No,Yes,0,1,1
173075.952,550.0,33.49,59.3,Yes,Yes,1,1,1
216188.775,550.0,638.84,7.88,No,Yes,0,1,1
254403.7403,864.82,429.09,44.84,No,Yes,0,1,1
336339.7509,1446.43,315.55,64.45,No,No,0,0,1
414412.5618,883.15,96.79,6.41,No,Yes,0,1,1
157820.79,550.0,678.37,2.88,No,No,0,0,1
155738.7254,550.0,434.12,72.52,No,No,0,0,1
502763.8162,1027.62,320.24,51.83,No,No,0,0,1
255664.0662,749.05,549.21,32.97,Yes,No,1,0,1
313708.945,652.65,854.55,48.39,No,Yes,0,1,1
723129.0195,1258.04,590.21,40.66,No,Yes,0,1,1
425611.6652,1464.33,772.16,46.01,No,No,0,0,1
190459.3301,550.0,754.56,3.18,Yes,No,1,0,1
703023.0198,1253.25,765.5,25.12,No,Yes,0,1,1
373244.7733,1640.53,762.09,38.79,No,No,0,0,1
200241.5569,1374.7,975.73,48.46,No,No,0,0,1
115497.4784,1034.69,310.93,34.97,No,Yes,0,1,1
396197.2993,550.0,15.53,7.47,No,No,0,0,1
327234.425,763.97,39.86,10.03,Yes,No,1,0,1
120333.7165,914.43,424.12,49.03,No,No,0,0,1
405318.1143,1200.48,626.2,25.45,No,Yes,0,1,1
494961.776,980.7,971.62,22.44,No,No,0,0,1
321483.2509,911.89,227.28,32.68,No,No,0,0,1
307637.3231,1414.96,279.23,12.03,No,Yes,0,1,1
242853.308,550.0,154.58,41.08,No,No,0,0,1
123982.6111,1068.13,234.66,24.13,Yes,No,1,0,1
435836.4462,839.29,787.77,20.54,Yes,No,1,0,1
374614.6022,1025.0,126.63,37.7,No,No,0,0,1
373283.2345,1871.3,449.26,45.89,No,No,0,0,1
451607.1293,969.23,520.41,39.87,No,No,0,0,1
124213.8928,833.98,761.83,0.46,No,No,0,0,1
417684.3441,993.33,16.87,13.15,No,No,0,0,1
298794.561,678.77,559.45,37.69,No,Yes,0,1,1
560068.1806,1337.26,159.82,20.92,No,No,0,0,1
340917.3854,550.0,288.62,51.03,No,No,0,0,1
342763.2987,1345.29,1189.16,46.43,No,No,0,0,1
523778.007,1443.95,855.02,48.82,Yes,Yes,1,1,1
155752.5599,550.0,302.87,46.87,No,Yes,0,1,1
486352.0095,1192.83,105.48,22.01,No,No,0,0,1
250923.2967,991.63,449.5,66.92,No,No,0,0,1
667923.2014,1390.12,563.31,24.52,No,No,0,0,1
475596.2442,833.65,146.03,5.6,No,No,0,0,1
419842.9604,2270.33,866.26,18.49,Yes,No,1,0,1
150163.8716,574.52,414.02,55.0,No,No,0,0,1
157124.4944,693.72,867.88,27.4,No,No,0,0,1
197612.8364,836.49,576.88,20.09,No,Yes,0,1,1
409646.4482,1335.51,600.96,62.9,No,No,0,0,1
148770.5336,550.0,88.3,29.27,No,No,0,0,1
213261.663,550.0,332.63,41.13,No,No,0,0,1
216433.4357,782.82,741.57,18.11,Yes,No,1,0,1
212162.2289,620.84,17.86,19.36,No,Yes,0,1,1
201706.6066,1109.35,763.77,21.42,No,No,0,0,1
261627.3172,978.37,680.76,34.85,No,No,0,0,1
377300.6063,1100.96,627.73,55.11,Yes,Yes,1,1,1
211992.4724,1164.7,444.84,35.25,No,No,0,0,1
264839.3572,1456.13,505.8,18.49,No,No,0,0,1
489802.9489,1039.35,650.54,8.56,No,No,0,0,1
315149.8746,846.32,411.26,50.98,Yes,No,1,0,1
213942.7096,550.0,91.33,30.39,No,No,0,0,1
258971.5503,652.06,468.82,14.55,Yes,Yes,1,1,1
326000.9774,1491.94,417.7,52.34,No,Yes,0,1,1
312373.5076,550.0,901.68,45.68,No,No,0,0,1
404266.6567,1965.06,438.83,14.38,Yes,Yes,1,1,1
200522.0759,1437.55,648.85,4.35,No,No,0,0,1
146466.797,965.39,895.86,35.35,No,No,0,0,1
316356.8508,1188.25,652.33,2.69,No,Yes,0,1,1
614452.2313,601.52,17.2,39.14,No,No,0,0,1
109675.7564,984.56,517.43,39.41,No,No,0,0,1
188197.7996,1012.32,256.97,50.62,No,Yes,0,1,1
177950.6854,1600.19,478.72,26.65,No,Yes,0,1,1
267719.6513,1187.7,307.7,48.71,No,No,0,0,1
313537.9701,550.0,617.2,17.01,No,No,0,0,1
364494.1333,845.58,741.27,36.34,Yes,No,1,0,1
231084.943,550.0,135.95,44.81,No,Yes,0,1,1
645447.0741,1522.38,155.02,34.47,No,No,0,0,1
429335.8056,684.72,783.95,49.92,Yes,Yes,1,1,1
305869.2898,2027.73,468.29,0.98,No,No,0,0,1
271978.4914,550.0,336.53,64.15,Yes,No,1,0,1
239669.8073,1161.42,314.41,26.21,No,No,0,0,1
123193.9487,550.0,578.73,11.14,Yes,No,1,0,1
152463.6497,550.0,161.86,12.7,No,No,0,0,1
316639.2276,708.42,318.42,47.05,Yes,No,1,0,1
238850.653,851.29,522.92,9.66,No,No,0,0,1
237290.0276,764.52,386.47,31.95,No,No,0,0,1
314516.4965,1626.18,91.59,4.27,Yes,No,1,0,1
139434.7349,1119.76,140.58,30.45,No,No,0,0,1
208095.515,752.32,260.31,58.86,No,Yes,0,1,1
390564.6804,726.14,957.37,16.79,No,No,0,0,1
136573.2213,550.0,707.67,31.62,No,No,0,0,1
626404.882,1701.92,700.3,27.23,No,No,0,0,1
350775.5173,1729.0,976.73,45.88,Yes,Yes,1,1,1
244689.5845,1239.22,704.29,15.15,No,No,0,0,1
240373.1799,1556.84,447.06,7.5,No,No,0,0,1
387250.9039,1248.45,485.22,51.4,Yes,No,1,0,1
129689.9637,561.66,569.17,16.98,No,Yes,0,1,1
293707.9213,1063.86,92.99,20.16,Yes,No,1,0,1
368139.5903,956.73,726.06,7.56,Yes,Yes,1,1,1
179974.6589,550.0,362.85,22.98,No,Yes,0,1,1
259050.8582,886.37,398.52,34.23,No,Yes,0,1,1
326597.9895,1877.12,301.79,38.96,Yes,No,1,0,1
175103.9545,961.04,627.06,26.32,Yes,Yes,1,1,1
533177.8282,1346.49,458.14,23.97,No,Yes,0,1,1
316008.5649,1162.05,342.03,39.65,No,No,0,0,1
288943.0812,1004.55,82.68,4.07,No,No,0,0,1
151346.0076,550.0,389.08,18.27,No,No,0,0,1
189832.326,1357.24,487.59,40.03,No,No,0,0,1
165314.1196,550.0,705.59,24.42,No,Yes,0,1,1
568686.5643,1258.98,408.25,11.81,No,Yes,0,1,1
211134.6658,698.31,98.81,44.86,No,No,0,0,1
212058.1,1536.77,1005.53,28.63,Yes,Yes,1,1,1
366239.7416,1798.59,435.48,27.94,No,No,0,0,1
228390.5602,793.32,304.51,46.85,Yes,No,1,0,1
456091.1396,1429.85,251.0,4.11,Yes,Yes,1,1,1
300847.7556,827.92,10.11,27.52,No,No,0,0,1
160527.0884,550.0,713.64,34.8,Yes,No,1,0,1
233758.1789,1154.48,736.5,4.36,No,Yes,0,1,1
620761.0913,1417.85,138.31,41.78,No,No,0,0,1
417029.354,1141.4,1145.94,4.85,No,No,0,0,1
583594.3052,550.0,656.65,20.3,Yes,Yes,1,1,1
206009.2135,923.29,449.7,66.34,No,Yes,0,1,1
133702.1794,550.0,549.03,47.09,Yes,No,1,0,1
212495.787,1114.92,597.83,30.82,Yes,No,1,0,1
221981.4242,550.0,655.24,28.95,No,Yes,0,1,1
474034.7618,1507.65,558.08,23.71,No,Yes,0,1,1
192633.9577,1647.35,432.94,30.26,Yes,No,1,0,1
427431.2759,1218.44,600.08,19.22,No,Yes,0,1,1
261047.3999,550.0,782.01,28.96,Yes,Yes,1,1,1
296217.7279,550.0,604.56,60.97,No,No,0,0,1
129388.4959,550.0,681.93,36.97,No,Yes,0,1,1
409878.8723,1079.63,200.42,26.78,No,Yes,0,1,1
495929.0495,1180.31,712.91,49.16,No,No,0,0,1
147745.9663,550.0,263.14,61.5,No,No,0,0,1
219864.9676,1070.9,683.25,38.34,No,No,0,0,1
475695.0762,743.68,316.28,11.74,Yes,Yes,1,1,1
316529.5757,1249.65,296.48,41.82,No,No,0,0,1
423017.0623,1493.58,129.92,45.13,No,No,0,0,1
297105.0299,1735.68,463.03,39.44,No,Yes,0,1,1
349472.4024,1934.49,227.09,66.53,No,No,0,0,1
238200.4947,1814.94,482.49,13.44,No,Yes,0,1,1
792610.5784,1575.64,725.74,39.77,Yes,No,1,0,1
344047.9713,550.0,818.94,69.62,Yes,Yes,1,1,1
211818.7781,550.0,675.95,33.55,Yes,Yes,1,1,1
285620.1963,1305.88,686.75,41.84,No,No,0,0,1
210535.6385,1089.42,231.1,38.1,No,No,0,0,1
254107.183,830.2,407.98,9.6,Yes,No,1,0,1
272714.9805,1271.3,720.44,20.22,No,No,0,0,1
398329.3149,1119.09,525.71,5.43,Yes,No,1,0,1
245087.8371,1010.8,489.74,5.04,Yes,No,1,0,1
170927.4512,550.0,104.91,5.1,No,Yes,0,1,1
237038.4748,733.29,141.91,32.07,No,Yes,0,1,1
461624.9916,1227.87,687.69,4.82,No,No,0,0,1
224554.9565,678.8,246.18,32.37,No,Yes,0,1,1
140612.4978,652.83,850.9,65.34,No,No,0,0,1
122369.3828,1317.8,790.22,32.45,No,No,0,0,1
122942.4841,1932.48,729.53,26.85,No,No,0,0,1
569970.3125,1490.23,689.33,49.56,Yes,No,1,0,1
150732.3466,1358.21,521.29,51.7,Yes,No,1,0,1
316067.8247,550.0,278.61,64.42,No,No,0,0,1
261671.7439,1675.25,124.92,16.59,No,No,0,0,1
133318.193,1202.25,1058.19,4.8,No,Yes,0,1,1
138399.473,550.0,1007.36,42.32,No,No,0,0,1
237929.7921,550.0,666.22,20.35,No,No,0,0,1
315406.2612,728.9,522.87,35.02,Yes,No,1,0,1
392453.3512,1242.45,423.82,39.41,No,No,0,0,1
114903.9616,550.0,130.27,2.44,No,No,0,0,1
237640.116,1307.13,912.24,20.24,No,No,0,0,1
182011.2419,1129.54,571.13,3.09,Yes,No,1,0,1
470823.9488,1375.85,586.85,25.38,No,No,0,0,1
202885.8129,1151.06,702.13,44.28,Yes,No,1,0,1
111416.3788,550.0,468.94,42.26,No,No,0,0,1
208725.8216,614.91,782.71,63.76,No,No,0,0,1
314236.1486,820.01,317.93,52.33,No,No,0,0,1
284879.1228,931.87,451.27,32.4,No,No,0,0,1
233957.5616,856.95,382.5,25.33,No,No,0,0,1
383769.6262,1765.4,253.74,40.56,Yes,Yes,1,1,1
272141.8741,2276.81,407.48,44.92,No,Yes,0,1,1
434302.9891,860.5,358.51,43.81,Yes,No,1,0,1
514905.4143,1041.99,345.04,30.18,No,Yes,0,1,1
235906.2019,917.46,67.71,40.24,Yes,No,1,0,1
690817.5719,1507.66,6.65,43.4,Yes,Yes,1,1,1
162023.5571,550.0,436.97,26.02,Yes,No,1,0,1
538399.5854,1396.88,676.08,4.72,No,Yes,0,1,1
254576.9433,550.0,378.65,45.75,No,Yes,0,1,1
397727.5906,988.67,790.26,29.59,No,Yes,0,1,1
291232.6503,1750.04,362.73,22.58,No,No,0,0,1
125222.8788,550.0,720.12,46.22,Yes,Yes,1,1,1
166647.5865,550.0,272.3,27.42,No,Yes,0,1,1
156166.44,550.0,853.26,31.21,No,No,0,0,1
210119.1061,550.0,457.16,28.86,Yes,No,1,0,1
241756.4496,988.51,733.98,54.64,No,No,0,0,1
309935.7079,958.57,387.23,6.1,No,No,0,0,1
218627.8816,931.9,758.73,14.69,No,Yes,0,1,1
143641.9416,721.86,935.64,19.29,No,No,0,0,1
286044.0372,1143.53,524.9,42.78,No,No,0,0,1
104023.8176,715.82,320.74,1.88,No,No,0,0,1
339797.2043,1181.53,550.01,69.19,Yes,No,1,0,1
200364.2045,660.33,482.39,53.07,No,No,0,0,1
169634.2876,1408.62,10.2,60.58,No,No,0,0,1
352065.9162,950.65,606.46,42.78,No,No,0,0,1
886794.5153,2067.52,454.9,15.09,No,Yes,0,1,1
216799.6083,907.53,748.6,3.35,No,No,0,0,1
315392.5697,1261.2,689.67,22.1,Yes,Yes,1,1,1
186050.0754,550.0,803.59,27.49,Yes,No,1,0,1
351693.9419,1670.63,313.01,40.71,Yes,Yes,1,1,1
443988.6118,1016.27,401.64,39.96,No,No,0,0,1
617207.559,1001.8,904.57,23.34,No,No,0,0,1
149241.5454,622.21,396.34,73.07,Yes,No,1,0,1
269009.5188,768.34,437.5,15.44,No,No,0,0,1
333735.1911,885.62,680.56,4.08,No,No,0,0,1
427831.505,1011.88,343.21,66.43,No,Yes,0,1,1
245490.2744,627.81,966.52,42.58,No,No,0,0,1
608847.1727,1511.53,418.15,6.65,Yes,Yes,1,1,1
286517.6173,550.0,718.57,78.04,No,No,0,0,1
593545.3229,1779.72,778.64,28.39,No,Yes,0,1,1
295655.806,1694.81,139.81,27.34,No,No,0,0,1
301531.291,1688.66,1177.54,15.56,Yes,No,1,0,1
210741.0948,550.0,1158.94,43.36,No,Yes,0,1,1
347354.1662,907.53,179.96,11.45,No,No,0,0,1
278669.5552,1207.53,375.11,52.36,No,Yes,0,1,1
477165.3027,1042.11,23.68,25.92,No,No,0,0,1
232895.9821,1235.16,659.72,38.95,No,No,0,0,1
286157.5785,1072.14,410.06,54.33,No,No,0,0,1
281207.9236,1037.71,395.12,26.89,No,No,0,0,1
353661.9706,753.57,111.24,9.15,No,No,0,0,1
381979.7939,1424.81,395.86,52.83,No,No,0,0,1
471910.8547,627.46,174.16,49.24,Yes,No,1,0,1
219383.0633,693.41,618.25,45.84,Yes,Yes,1,1,1
383782.12,772.35,1015.04,9.02,No,Yes,0,1,1
208066.991,550.0,863.66,58.14,No,No,0,0,1
361524.6245,1143.01,490.36,66.91,No,Yes,0,1,1
659953.378,1239.61,318.27,35.62,No,No,0,0,1
224359.4159,1014.03,396.61,47.7,No,Yes,0,1,1
332770.3718,743.83,926.96,22.8,No,No,0,0,1
482770.4988,2708.44,1078.8,47.06,No,Yes,0,1,1
216370.6087,907.67,188.41,19.17,No,Yes,0,1,1
418251.3239,1077.67,603.2,60.19,No,No,0,0,1
254496.9435,550.0,626.47,29.29,No,Yes,0,1,1
115019.541,869.73,211.54,31.82,Yes,No,1,0,1
100174.4082,1029.9,1071.09,34.01,Yes,Yes,1,1,1
347081.426,550.0,89.87,11.97,Yes,No,1,0,1
525363.0919,1117.59,616.08,34.48,Yes,No,1,0,1
646044.7923,1628.4,929.5,28.95,No,No,0,0,1
387011.2144,1262.8,501.86,9.49,No,No,0,0,1
240366.07,550.0,617.59,14.23,No,No,0,0,1
501007.4446,1625.37,639.07,49.12,No,No,0,0,1
281735.2741,637.46,301.25,39.37,No,No,0,0,1
136459.9782,550.0,402.31,21.18,No,Yes,0,1,1
620090.1414,1993.82,945.57,15.01,No,Yes,0,1,1
273118.2426,1286.95,391.19,60.72,No,No,0,0,1
153088.6481,796.16,319.94,62.82,No,No,0,0,1
466284.5385,686.31,391.81,7.56,No,Yes,0,1,1
347521.6518,1130.98,728.38,7.6,No,Yes,0,1,1
97658.68326,570.95,430.1,51.1,Yes,Yes,1,1,1
450177.8117,1624.02,347.64,9.1,No,No,0,0,1
107024.1718,550.0,248.59,9.25,Yes,No,1,0,1
310568.5287,794.37,398.39,15.58,Yes,No,1,0,1
231360.7667,1025.84,281.77,13.57,No,Yes,0,1,1
387343.3414,1050.8,639.11,22.15,No,No,0,0,1
381358.9809,1236.22,344.69,5.85,Yes,No,1,0,1
143398.796,550.0,912.03,39.76,Yes,No,1,0,1
474627.2892,1855.43,470.89,21.83,Yes,Yes,1,1,1
461259.7733,1221.31,76.34,17.23,No,Yes,0,1,1
448211.1312,1399.26,558.14,29.05,No,Yes,0,1,1
92938.70913,960.39,56.01,48.45,No,Yes,0,1,1
424157.0636,1266.03,193.31,8.01,No,Yes,0,1,1
422702.956,1634.15,345.16,22.1,Yes,No,1,0,1
153917.287,1099.39,473.78,30.55,No,No,0,0,1
453381.6964,1649.83,709.08,27.17,No,No,0,0,1
468387.3522,969.93,1056.2,10.58,No,Yes,0,1,1
562257.4662,2248.84,893.01,21.06,No,No,0,0,1
93232.90803,550.0,761.09,39.02,Yes,No,1,0,1
224747.4841,587.4,342.57,36.43,No,Yes,0,1,1
213545.5455,550.0,150.11,16.11,No,No,0,0,1
257575.6003,823.51,860.47,25.85,No,Yes,0,1,1
374394.5975,1558.66,296.59,34.11,No,Yes,0,1,1
348708.1724,1393.42,708.88,0.91,No,No,0,0,1
448917.0742,1285.44,459.17,30.45,Yes,No,1,0,1
